Date;SeqRank;Ident;Paint Color;HPRC1;HPRC2;LPRC1;LPRC2;LPRC3;LPRC4;LPRC5;LPRC6;LPRC7;LPRC8;LPRC9;
2004 22 4;236;39042221290;9;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;237;39042230963;9;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;238;39042130083;11;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;239;39042231512;13;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;240;39042231523;13;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;241;39042231171;13;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;242;39042230424;13;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;243;39042230780;13;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;244;39042220087;11;1;0;0;1;0;0;0;0;0;0;0;
2004 22 4;245;39042221652;5;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;246;39042231971;5;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;247;39042230230;11;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;248;39042231970;5;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;249;39042221653;5;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;250;39042221206;5;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;251;39042231954;5;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;252;39042231528;5;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;253;39042130087;11;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;254;39042221616;14;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;255;39042221624;14;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;256;39042120034;11;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;257;39042230100;14;0;0;0;0;1;1;1;0;0;1;0;
2004 22 4;258;39042230613;14;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;259;39042221498;14;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;260;39042250984;11;1;0;0;1;0;0;0;0;1;0;0;
2004 22 4;261;39042220988;14;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;262;39042221686;14;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;263;39042221723;14;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;264;39042221225;14;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;265;39042221807;14;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;266;39042221175;14;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;267;39042221817;14;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;268;39042120032;14;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;269;39042230468;14;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;270;39042221833;14;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;271;39042221361;14;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;272;39042231149;16;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;273;39042230342;16;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;274;39042230341;16;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;275;39042230344;16;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;276;39042230339;16;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;277;39042230137;11;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;278;39042231921;1;0;0;0;1;0;0;0;0;0;1;0;
2004 22 4;279;39042230334;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;280;39042210084;1;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;281;39042230324;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;282;39042221937;1;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;283;39042250833;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;284;39042230851;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;285;39042130064;1;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;286;39042221163;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;287;39042231163;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;288;39042231081;1;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;289;39042221552;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;290;39042230637;1;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;291;39042250982;17;1;0;0;1;0;0;0;0;1;0;0;
2004 22 4;292;39042221914;7;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;293;39042221921;7;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;294;39042221353;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;295;39042231635;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;296;39042231939;7;0;0;0;0;0;0;0;1;0;1;0;
2004 22 4;297;39042221912;7;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;298;39041810114;7;1;0;0;0;0;1;0;0;0;0;0;
2004 22 4;299;39042230505;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;300;39042221907;7;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;301;39042120058;3;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;302;39042230335;16;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;303;39042221882;16;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;304;39042240097;3;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;305;39042230522;13;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;306;39042221136;13;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;307;39042120061;3;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;308;39042231114;10;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;309;39042231916;17;0;0;0;1;0;0;0;0;0;1;0;
2004 22 4;310;39042130084;17;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;311;39042231598;13;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;312;39042231758;13;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;313;39042221801;7;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;314;39042120106;3;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;315;39042230546;3;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;316;39042210547;3;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;317;39042230122;3;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;318;39042221633;3;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;319;39042221100;3;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;320;39042120037;3;1;1;0;0;1;0;0;0;0;0;0;
2004 22 4;321;39042221964;3;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;322;39042220729;3;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;323;39042221379;3;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;324;39042221676;3;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;325;39042221938;3;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;326;39042120087;3;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;327;39042231021;9;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;328;39042220884;9;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;329;39042230975;9;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;330;39042230964;9;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;331;39042221862;9;0;0;0;1;0;0;0;0;0;1;0;
2004 22 4;332;39042231296;9;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;333;39042010074;9;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;334;39042231562;9;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;335;39042221832;9;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;336;39042050082;9;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;337;39042230981;9;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;338;39042221811;9;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;339;39042130138;9;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;340;39042230463;8;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;341;39042121984;8;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;342;39042040032;11;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;343;39042231120;10;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;344;39042230242;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;345;39042220726;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;346;39042221795;7;0;0;0;1;0;0;0;0;0;1;0;
2004 22 4;347;39042221546;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;348;39042221961;7;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;349;39042120067;7;1;1;0;0;0;0;0;0;1;0;0;
2004 22 4;350;39042221131;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;351;39042230556;7;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;352;39042231335;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;353;39042231353;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;354;39042231312;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;355;39042120096;3;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;356;39042232062;3;0;0;0;0;1;1;0;0;0;1;0;
2004 22 4;357;39042221904;3;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;358;39042230567;3;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;359;39041760055;3;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;360;39042211018;8;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;361;39042220480;8;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;362;39042120074;3;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;363;39042221958;8;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;364;39042230650;8;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;365;39042230436;8;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;366;39042220041;3;1;0;0;1;0;0;0;0;0;0;0;
2004 22 4;367;39042230568;10;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;368;39042231124;10;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;369;39041650107;3;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;370;39042210552;4;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;371;39042221101;4;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;372;39042230182;11;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;373;39042221662;4;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;374;39042231331;4;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;375;39042211659;4;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;376;39042221820;4;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;377;39042020110;3;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;378;39042221042;4;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;379;39042230719;13;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;380;39042220216;6;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;381;39042220286;6;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;382;39042221879;6;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;383;39042220064;3;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;384;39042231121;10;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;385;39042221364;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;386;39042220485;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;387;39042220029;2;1;0;0;1;0;0;0;0;1;0;0;
2004 22 4;388;39042220484;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;389;39042230547;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;390;39042221666;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;391;39042221493;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;392;39042221669;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;393;39042232052;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;394;39042230192;2;1;0;0;0;0;1;0;0;0;0;0;
2004 22 4;395;39042231338;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;396;39042221356;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;397;39042120076;2;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;398;39042221357;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;399;39042131548;2;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;400;39042220040;17;1;0;0;1;0;0;0;0;0;0;0;
2004 22 4;401;39042230557;1;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;402;39042231443;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;403;39042230823;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;404;39042221905;1;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;405;39042120020;1;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;406;39042230842;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;407;39042221893;1;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;408;39042231100;1;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;409;39042460058;11;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;410;39042220195;14;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;411;39042230527;14;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;412;39042120093;14;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;413;39041760598;14;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;414;39042230528;14;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;415;39042230517;14;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;416;39042120129;14;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;417;39042220881;14;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;418;39042221677;14;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;419;39042220009;17;1;0;0;1;0;0;0;0;0;0;0;
2004 22 4;420;39042211379;16;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;421;39042231152;16;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;422;39042211559;16;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;423;39041720178;3;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;424;39042221597;16;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;425;39042221251;16;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;426;39042130071;3;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;427;39042230400;2;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;428;39042220262;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;429;39042221831;15;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;430;39042120008;3;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;431;39042221898;3;0;0;0;0;0;0;1;1;0;1;0;
2004 22 4;432;39042231892;3;0;0;0;1;0;0;0;0;0;1;0;
2004 22 4;433;39042030191;3;1;0;0;0;1;1;0;0;0;0;0;
2004 22 4;434;39042221878;2;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;435;39042220273;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;436;39042221285;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;437;39042221815;2;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;438;39042240078;2;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;439;39042230905;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;440;39042230520;2;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;441;39042230506;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;442;39042230540;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;443;39042221408;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;444;39042221300;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;445;39042230874;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;446;39042250980;17;1;0;0;1;0;0;0;0;0;0;0;
2004 22 4;447;39042231040;14;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;448;39042230794;14;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;449;39042221846;14;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;450;39042120011;14;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;451;39042230644;14;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;452;39042221805;14;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;453;39042230091;14;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;454;39042231448;14;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;455;39042231083;1;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;456;39042120134;11;1;1;0;0;0;0;0;0;1;0;0;
2004 22 4;457;39042231493;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;458;39042221850;1;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;459;39042221806;1;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;460;39042221932;1;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;461;39042230326;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;462;39042820757;1;1;0;0;1;0;0;0;0;0;0;0;
2004 22 4;463;39042230846;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;464;39042231391;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;465;39042020090;11;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;466;39042230343;16;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;467;39042230337;16;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;468;39042230336;16;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;469;39042231139;16;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;470;39042230338;16;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;471;39042230238;11;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;472;39042231519;14;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;473;39042231614;14;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;474;39042221812;14;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;475;39042231249;14;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;476;39042230807;14;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;477;39042220039;11;1;0;0;1;0;0;0;0;0;0;0;
2004 22 4;478;39042221902;14;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;479;39042230763;14;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;480;39042221956;14;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;481;39042220003;14;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;482;39042231410;14;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;483;39042231397;14;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;484;39041950122;11;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;485;39042231272;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;486;39042230513;7;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;487;39042240062;11;1;0;0;0;1;1;0;0;0;0;0;
2004 22 4;488;39042231754;4;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;489;39042250609;4;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;490;39042221799;4;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;491;39042221792;4;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;492;39042250974;11;1;0;0;1;0;0;0;0;1;0;0;
2004 22 4;493;39042230530;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;494;39042240733;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;495;39042220565;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;496;39042231600;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;497;39042250822;2;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;498;39042230927;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;499;39042120075;3;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;500;39042231123;10;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;501;39042231313;10;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;502;39042230124;3;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;503;39042230268;16;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;504;39042221865;16;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;505;39042230340;16;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;506;39042230957;16;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;507;39042230939;16;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;508;39042221228;16;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;509;39042230948;16;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;510;39042220037;3;1;0;0;1;0;0;0;0;0;0;0;
2004 22 4;511;39042220799;3;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;512;39042221279;3;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;513;39042120071;3;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;514;39042221797;15;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;515;39042231957;15;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;516;39042230076;3;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;517;39042221949;3;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;518;39042230572;3;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;519;39041710072;3;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;520;39042230887;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;521;39042221798;2;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;522;39042230906;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;523;39042230181;3;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;524;39042231131;10;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;525;39042230548;10;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;526;39042020102;3;1;1;0;0;0;1;0;0;0;0;0;
2004 22 4;527;39042221959;9;0;0;0;0;0;0;0;1;0;1;0;
2004 22 4;528;39042231914;9;0;0;0;1;0;0;0;0;0;1;0;
2004 22 4;529;39042220098;9;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;530;39042221931;9;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;531;39042210152;9;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;532;39042220135;9;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;533;39042221928;9;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;534;39042231553;9;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;535;39042231742;9;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;536;39042241586;9;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;537;39042231242;9;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;538;39042231401;9;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;539;39042230179;9;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;540;39042231293;9;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;541;39042231108;10;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;542;39042120049;3;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;543;39042230612;8;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;544;39042221796;8;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;545;39042060412;3;1;0;0;1;0;0;0;0;0;0;0;
2004 22 4;546;39042221827;2;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;547;39042220917;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;548;39042120030;2;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;549;39042230308;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;550;39042230924;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;551;39042230897;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;552;39042220102;11;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;553;39042231500;10;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;554;39042231291;10;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;555;39042231122;10;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;556;39042230382;10;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;557;39042230555;17;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;558;39042230143;17;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;559;39042231920;17;0;0;0;1;0;0;0;0;0;1;0;
2004 22 4;560;39042221791;17;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;561;39042221933;17;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;562;39042130063;17;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;563;39042220281;2;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;564;39042231046;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;565;39042230933;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;566;39042231632;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;567;39042230209;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;568;39042230888;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;569;39042120090;2;1;1;0;0;0;1;0;0;0;0;0;
2004 22 4;570;39042230911;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;571;39042220270;2;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;572;39042230934;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;573;39042240835;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;574;39042231521;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;575;39042230935;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;576;39042250972;2;1;0;0;1;0;0;0;0;1;0;0;
2004 22 4;577;39042221823;2;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;578;39042221803;2;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;579;39042231286;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;580;39042230944;16;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;581;39042231151;16;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;582;39042230228;11;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;583;39042221809;2;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;584;39042230796;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;585;39042230648;2;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;586;39042230931;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;587;39042231287;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;588;39042230930;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;589;39042230879;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;590;39042230922;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;591;39042220075;11;1;0;0;1;0;0;0;0;0;0;0;
