Date;SeqRank;Ident;Paint Color;HPRC1;HPRC2;LPRC1;LPRC2;LPRC3;LPRC4;LPRC5;LPRC6;LPRC7;LPRC8;LPRC9;
2004 22 4;322;39041910217;10;0;0;0;1;0;0;0;0;1;0;0;
2004 22 4;323;39042320327;10;0;0;0;0;0;0;0;1;0;1;0;
2004 22 4;324;39042220751;10;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;325;39042221575;10;0;0;0;0;0;0;1;0;0;0;0;
2004 22 4;326;39042320645;10;0;0;0;0;0;0;0;0;1;1;0;
2004 22 4;327;39042220928;10;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;328;39042220686;10;0;0;0;0;0;0;0;0;1;0;0;
2004 22 4;329;39042321736;10;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;330;39042221054;10;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;331;39042241484;10;0;0;1;0;0;0;0;0;1;0;0;
2004 22 4;332;39042320779;1;0;0;0;0;0;0;1;0;0;1;0;
2004 22 4;333;39041830852;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;334;39042221690;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;335;39042230646;1;0;0;0;0;0;1;0;0;0;0;0;
2004 22 4;336;39042130701;1;0;0;0;1;0;0;0;0;0;0;0;
2004 22 4;337;39042230712;1;0;0;0;0;0;0;1;0;1;0;0;
2004 22 4;338;39042231719;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;339;39042321731;1;0;0;0;0;0;0;0;1;0;1;0;
2004 22 4;340;39042231691;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;341;39042230630;1;1;0;0;0;0;0;1;0;1;0;0;
2004 22 4;342;39042321344;1;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;343;39042231328;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;344;39042240562;1;0;0;1;0;0;0;0;0;0;0;0;
2004 22 4;345;39042220588;1;0;0;0;1;0;0;0;0;0;0;0;
2004 22 4;346;39042231576;1;0;0;0;0;0;0;1;0;1;0;0;
2004 22 4;347;39042231330;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;348;39042241541;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;349;39042242001;1;1;0;0;0;0;0;0;0;0;1;0;
2004 22 4;350;39042221090;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;351;39042231629;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;352;39042241978;15;1;0;0;1;0;0;1;0;1;1;0;
2004 22 4;353;39042230755;1;0;0;1;0;0;0;0;0;0;0;0;
2004 22 4;354;39042231199;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;355;39042231200;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;356;39042320648;1;0;0;0;0;1;1;0;1;0;1;0;
2004 22 4;357;39042230362;1;0;0;0;0;0;0;1;0;0;0;0;
2004 22 4;358;39042231777;1;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;359;39042220419;1;0;0;0;1;0;0;0;0;0;0;0;
2004 22 4;360;39042231198;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;361;39042231039;1;0;0;0;0;0;0;0;0;1;0;0;
2004 22 4;362;39042231419;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;363;39042230635;1;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;364;39042231568;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;365;39042231387;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;366;39042321160;1;0;0;0;0;0;0;1;0;0;1;0;
2004 22 4;367;39042231803;1;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;368;39042230760;1;0;0;1;0;0;0;0;0;1;0;0;
2004 22 4;369;39042321033;1;0;0;0;1;0;0;0;0;0;1;0;
2004 22 4;370;39042230430;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;371;39042230802;1;0;0;0;0;0;0;1;0;0;0;0;
2004 22 4;372;39042320845;1;0;0;0;0;0;0;0;1;1;1;0;
2004 22 4;373;39042231025;15;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;374;39042221113;15;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;375;39042321037;15;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;376;39042230772;15;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;377;39042211112;10;0;0;1;0;0;0;0;0;1;0;1;
2004 22 4;378;39042321616;10;0;0;0;0;0;1;0;0;0;1;0;
2004 22 4;379;39042221346;10;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;380;39042232017;10;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;381;39042231713;10;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;382;39042320629;10;0;0;0;0;0;0;1;0;0;1;0;
2004 22 4;383;39042232018;10;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;384;39042231571;10;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;385;39042231446;10;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;386;39042221120;10;0;0;0;1;1;0;0;0;1;0;0;
2004 22 4;387;39042221774;10;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;388;39042231583;10;0;0;1;0;0;0;0;0;0;0;0;
2004 22 4;389;39042320495;10;0;0;0;0;0;0;1;0;0;1;0;
2004 22 4;390;39042231597;10;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;391;39042231444;10;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;392;39042321737;10;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;393;39042231214;10;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;394;39042231822;10;1;0;0;0;0;0;1;0;1;0;0;
2004 22 4;395;39042220590;10;0;0;0;0;0;0;0;0;1;0;0;
2004 22 4;396;39042321599;12;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;397;39042230729;12;0;0;1;0;0;0;0;0;0;0;0;
2004 22 4;398;39042232020;12;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;399;39042321452;12;0;0;0;0;0;0;0;1;0;1;0;
2004 22 4;400;39042220364;12;0;0;0;1;0;0;0;0;0;0;0;
2004 22 4;401;39042232024;12;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;402;39042321234;12;0;0;0;0;0;0;1;0;1;1;0;
2004 22 4;403;39042220754;12;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;404;39042231019;12;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;405;39042321287;12;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;406;39042221210;12;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;407;39042230439;12;1;0;1;0;0;0;1;0;0;0;0;
2004 22 4;408;39042320525;12;0;0;0;1;1;1;0;0;0;1;0;
2004 22 4;409;39042230659;12;0;0;0;0;0;0;0;0;1;0;0;
2004 22 4;410;39042230656;12;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;411;39042321292;7;0;0;0;0;0;0;0;1;0;1;0;
2004 22 4;412;39042220953;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;413;39042230592;7;0;0;0;0;0;0;0;0;1;0;1;
2004 22 4;414;39042320191;7;0;0;0;0;0;0;1;0;0;1;0;
2004 22 4;415;39042221400;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;416;39042221778;7;1;0;1;0;0;0;0;0;0;0;0;
2004 22 4;417;39042321518;7;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;418;39042221059;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;419;39042230431;7;0;0;0;1;0;0;1;0;1;0;0;
2004 22 4;420;39042221716;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;421;39042321056;7;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;422;39042221305;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;423;39042321261;7;0;0;0;0;0;0;0;1;0;1;0;
2004 22 4;424;39042210743;7;0;0;0;0;0;0;1;0;0;0;0;
2004 22 4;425;39042130661;7;0;0;0;0;0;0;0;0;1;0;0;
2004 22 4;426;39042241980;7;1;0;0;0;0;0;0;0;0;1;0;
2004 22 4;427;39042220872;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;428;39042210427;7;0;0;0;1;0;0;0;0;0;0;0;
2004 22 4;429;39042320741;7;0;0;1;0;0;0;1;0;1;1;0;
2004 22 4;430;39042221135;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;431;39042232001;15;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;432;39042320961;12;0;0;0;0;1;1;0;0;1;1;0;
2004 22 4;433;39042220266;12;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;434;39042220759;12;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;435;39042321512;12;0;0;0;0;0;0;1;1;0;1;0;
2004 22 4;436;39042221164;12;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;437;39042321094;12;0;0;0;1;0;0;0;0;1;1;0;
2004 22 4;438;39042230311;12;1;0;1;0;0;0;0;0;0;0;0;
2004 22 4;439;39042221589;12;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;440;39042320251;12;0;0;0;0;0;0;1;0;0;1;0;
2004 22 4;441;39042231693;12;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;442;39042242006;12;1;0;0;0;0;0;0;0;1;1;0;
2004 22 4;443;39042231449;12;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;444;39042231722;12;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;445;39042320966;12;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;446;39042230312;12;1;0;0;0;0;0;1;0;1;0;0;
2004 22 4;447;39042230357;12;0;0;1;1;0;0;0;0;0;0;0;
2004 22 4;448;39042320627;12;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;449;39042231447;12;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;450;39042231807;12;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;451;39042030544;12;0;0;0;0;1;1;0;0;0;1;0;
2004 22 4;452;39042320935;7;0;0;0;0;0;0;1;1;0;1;0;
2004 22 4;453;39042221062;7;0;0;0;0;0;0;0;0;1;0;0;
2004 22 4;454;39042221093;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;455;39042221394;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;456;39042320912;7;0;0;0;1;0;0;0;0;0;1;0;
2004 22 4;457;39042230728;7;0;0;1;0;0;0;0;0;0;0;0;
2004 22 4;458;39042221047;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;459;39042321274;7;0;0;0;0;0;0;1;0;0;1;0;
2004 22 4;460;39042230347;7;0;0;0;0;0;0;0;0;1;0;1;
2004 22 4;461;39042221041;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;462;39042221431;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;463;39042242000;7;1;0;0;0;0;0;0;1;0;1;0;
2004 22 4;464;39042210235;7;0;0;0;1;0;0;0;0;0;0;0;
2004 22 4;465;39042320707;7;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;466;39042232023;15;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;467;39042230720;3;0;0;1;0;0;0;1;0;1;0;0;
2004 22 4;468;39042221559;3;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;469;39042221368;3;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;470;39042221010;3;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;471;39042210738;3;0;0;0;1;0;0;0;0;0;0;0;
2004 22 4;472;39042241994;3;1;0;0;0;0;0;0;0;1;1;0;
2004 22 4;473;39042221499;3;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;474;39042250420;3;0;0;0;0;0;0;1;0;1;0;0;
2004 22 4;475;39042241968;3;1;0;0;0;0;0;0;1;0;1;0;
2004 22 4;476;39042231703;2;0;0;1;0;0;0;0;0;0;0;0;
2004 22 4;477;39042221372;2;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;478;39041710364;2;0;0;0;1;0;1;0;0;1;0;0;
2004 22 4;479;39042232050;2;0;0;0;0;0;0;1;0;0;0;0;
2004 22 4;480;39042320565;2;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;481;39042231294;2;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;482;39042221333;2;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;483;39042241743;2;1;0;0;0;0;0;0;0;0;1;0;
2004 22 4;484;39042230599;2;0;0;1;0;0;0;1;0;1;0;0;
2004 22 4;485;39042231441;2;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;486;39042321260;2;0;0;0;0;0;0;0;1;0;1;0;
2004 22 4;487;39042231440;2;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;488;39042230286;2;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;489;39042241954;2;1;0;0;0;0;0;1;0;1;1;0;
2004 22 4;490;39042231436;2;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;491;39042231513;2;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;492;39041631361;2;0;0;0;1;0;0;0;0;0;1;0;
2004 22 4;493;39042230306;2;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;494;39042231804;2;1;0;0;0;0;0;1;0;0;0;0;
2004 22 4;495;39042231548;2;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;496;39042230611;3;0;0;0;0;0;0;0;0;1;0;0;
2004 22 4;497;39042241872;3;1;0;0;0;0;0;0;0;0;1;0;
2004 22 4;498;39042221199;3;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;499;39042230554;3;0;0;1;0;0;0;1;0;1;0;0;
2004 22 4;500;39042230701;3;1;0;0;1;0;0;0;0;0;0;1;
2004 22 4;501;39042220716;3;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;502;39042320835;3;0;0;0;1;1;1;0;1;1;1;0;
2004 22 4;503;39042221842;3;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;504;39042220722;3;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;505;39042221005;3;0;0;0;0;0;0;1;0;0;0;0;
2004 22 4;506;39042231780;3;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;507;39042320287;3;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;508;39042230781;3;0;0;1;0;0;0;0;0;0;0;0;
2004 22 4;509;39042210411;3;0;0;0;1;0;0;0;0;0;0;0;
2004 22 4;510;39042220707;3;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;511;39042251756;3;1;0;0;0;0;0;1;0;1;1;0;
2004 22 4;512;39042221422;3;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;513;39042220721;3;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;514;39042220699;3;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;515;39042232007;3;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;516;39042231185;1;0;0;0;0;0;0;1;0;0;0;0;
2004 22 4;517;39042231566;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;518;39042230754;1;0;0;1;0;0;0;0;0;0;0;0;
2004 22 4;519;39042220389;1;0;0;0;1;0;0;0;0;0;0;0;
2004 22 4;520;39042230561;1;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;521;39042230733;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;522;39042321320;1;0;0;0;0;0;0;0;0;1;1;0;
2004 22 4;523;39042230433;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;524;39042231585;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;525;39042231997;1;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;526;39042321367;1;0;0;0;0;0;0;1;1;0;1;0;
2004 22 4;527;39042230560;1;0;0;0;0;0;0;0;0;1;0;0;
2004 22 4;528;39042230590;1;0;0;1;1;1;1;0;0;0;0;0;
2004 22 4;529;39042221108;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;530;39042231368;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;531;39042241880;1;1;0;0;0;0;0;1;0;1;1;0;
2004 22 4;532;39042220925;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;533;39042231486;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;534;39042220377;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;535;39042231425;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;536;39042230587;15;1;0;0;0;0;0;1;0;1;0;0;
2004 22 4;537;39042211110;15;0;0;1;0;0;0;0;0;1;0;1;
2004 22 4;538;39042221409;15;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;539;39042241988;15;1;0;0;0;0;0;0;1;0;1;0;
2004 22 4;540;39042220746;15;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;541;39042231759;15;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;542;39042230591;15;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;543;39042131224;15;0;0;0;1;0;0;0;0;0;0;0;
2004 22 4;544;39042231578;15;0;0;1;0;0;0;0;0;1;0;0;
2004 22 4;545;39042230987;15;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;546;39042320939;7;0;0;0;0;0;0;1;0;0;1;0;
2004 22 4;547;39042230037;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;548;39042220280;7;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;549;39042321204;7;0;0;0;0;0;0;0;0;1;1;0;
2004 22 4;550;39042321345;7;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;551;39042230731;7;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;552;39042220888;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;553;39042320724;7;0;0;0;0;0;0;0;0;1;1;0;
2004 22 4;554;39042220528;7;0;0;0;1;0;0;0;0;0;0;0;
2004 22 4;555;39042241536;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;556;39042320331;7;0;0;0;0;0;0;1;1;0;1;0;
2004 22 4;557;39042231832;7;1;0;1;0;0;0;0;0;0;0;0;
2004 22 4;558;39042230627;7;0;0;0;0;0;1;0;0;1;0;0;
2004 22 4;559;39042320245;7;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;560;39042231270;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;561;39042320753;7;0;0;0;1;0;0;1;0;0;1;0;
2004 22 4;562;39042231184;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;563;39042231628;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;564;39041541863;7;0;0;0;0;0;0;0;0;1;1;0;
2004 22 4;565;39042231538;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;566;39042230090;15;1;0;1;0;0;0;0;0;0;0;0;
2004 22 4;567;39042320580;7;0;0;0;0;0;0;0;1;0;1;0;
2004 22 4;568;39042320637;7;0;0;0;1;0;0;1;0;1;1;0;
2004 22 4;569;39042231321;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;570;39042230744;15;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;571;39042321754;12;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;572;39042230535;12;0;0;0;0;0;0;0;0;1;0;1;
2004 22 4;573;39042231204;12;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;574;39042231749;12;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;575;39042241992;12;1;0;0;0;0;0;0;0;0;1;0;
2004 22 4;576;39042230205;12;0;0;0;0;0;0;0;0;1;0;0;
2004 22 4;577;39042231559;12;0;0;1;0;0;0;0;0;0;0;0;
2004 22 4;578;39042321040;12;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;579;39042231267;12;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;580;39042231812;12;1;0;0;0;0;0;1;0;1;0;0;
2004 22 4;581;39042320941;12;0;0;0;1;1;0;0;0;0;1;0;
2004 22 4;582;39042231671;12;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;583;39042232002;12;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;584;39042231615;12;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;585;39042320867;12;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;586;39042221415;12;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;587;39042230544;12;0;0;1;0;0;0;0;0;0;0;0;
2004 22 4;588;39042242004;12;1;0;0;1;0;1;0;0;1;1;0;
2004 22 4;589;39042231610;12;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;590;39042321336;12;0;0;0;0;0;0;1;1;0;1;0;
2004 22 4;591;39042230616;15;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;592;39042320798;14;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;593;39042220691;14;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;594;39042130788;14;0;0;0;0;0;0;0;0;1;0;0;
2004 22 4;595;39042231026;14;0;0;0;0;0;0;1;0;0;0;0;
2004 22 4;596;39042230281;14;1;0;1;0;0;0;0;0;0;0;0;
2004 22 4;597;39042221327;14;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;598;39042321172;14;0;0;0;1;0;0;0;0;1;1;0;
2004 22 4;599;39042230983;14;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;600;39042221708;14;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;601;39042220688;14;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;602;39042231689;14;0;0;0;0;0;0;0;0;1;0;0;
2004 22 4;603;39042221705;14;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;604;39042221271;14;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;605;39042230054;14;0;0;1;0;0;0;1;0;0;0;0;
2004 22 4;606;39042220435;14;0;0;0;0;0;0;0;0;1;0;1;
2004 22 4;607;39042210200;3;0;0;0;1;0;0;0;0;0;0;0;
2004 22 4;608;39042220240;3;1;0;0;0;0;0;0;1;0;1;0;
2004 22 4;609;39042220368;3;0;0;0;1;0;0;0;0;0;0;0;
2004 22 4;610;39042220723;3;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;611;39042230495;3;0;0;0;0;1;1;0;0;1;0;0;
2004 22 4;612;39042220720;3;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;613;39042231475;3;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;614;39042231203;3;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;615;39042320672;3;0;0;0;0;0;0;1;0;0;1;0;
2004 22 4;616;39042231595;3;1;0;1;0;0;0;0;0;0;0;0;
2004 22 4;617;39042220582;3;0;0;0;1;0;0;0;0;1;0;0;
2004 22 4;618;39042231268;3;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;619;39042320618;3;0;0;0;0;0;0;0;1;0;1;0;
2004 22 4;620;39042220257;3;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;621;39042230574;3;0;0;0;0;0;0;0;0;1;0;0;
2004 22 4;622;39042231477;3;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;623;39042231478;3;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;624;39042220824;3;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;625;39042230500;3;0;0;1;1;0;0;1;0;1;0;0;
2004 22 4;626;39042221013;5;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;627;39042232043;5;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;628;39042221412;5;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;629;39042220863;5;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;630;39042231781;15;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;631;39042320770;7;0;0;0;0;0;0;0;1;0;1;0;
2004 22 4;632;39042320948;7;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;633;39042231569;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;634;39042230579;7;1;0;0;0;0;0;1;0;1;0;0;
2004 22 4;635;39042320872;7;0;0;0;0;1;1;0;0;0;1;0;
2004 22 4;636;39042231036;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;637;39042221045;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;638;39042320276;7;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;639;39042221453;7;0;0;0;0;0;0;1;0;0;0;0;
2004 22 4;640;39042230492;7;0;0;1;0;0;0;0;0;1;0;1;
2004 22 4;641;39042231258;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;642;39042321733;7;0;0;0;1;0;0;0;1;0;1;0;
2004 22 4;643;39042231035;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;644;39042230740;7;0;0;0;0;0;0;0;0;1;0;0;
2004 22 4;645;39042320531;7;0;0;0;0;0;0;1;0;0;1;0;
2004 22 4;646;39042231201;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;647;39042230499;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;648;39042232010;7;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;649;39042220424;7;0;0;0;1;0;0;0;0;0;0;0;
2004 22 4;650;39042320706;7;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;651;39042230440;1;1;0;0;0;0;0;1;0;0;0;0;
2004 22 4;652;39042231603;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;653;39042231431;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;654;39042221667;13;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;655;39042321504;13;0;0;0;0;0;0;0;0;1;1;0;
2004 22 4;656;39042220417;13;0;0;0;1;1;1;0;0;0;0;0;
2004 22 4;657;39042230293;13;1;0;1;0;0;0;1;0;0;0;0;
2004 22 4;658;39042221340;13;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;659;39042210574;11;0;0;0;0;0;0;0;0;1;0;0;
2004 22 4;660;39042241977;11;1;0;0;0;0;0;0;1;0;1;0;
2004 22 4;661;39042221585;11;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;662;39042221568;11;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;663;39042231813;11;1;0;0;0;0;0;1;0;1;0;0;
2004 22 4;664;39042230354;11;0;0;0;0;0;0;0;0;1;0;0;
2004 22 4;665;39042231580;11;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;666;39042231573;14;0;0;1;0;0;0;0;0;0;0;0;
2004 22 4;667;39042221055;14;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;668;39042231817;14;1;0;0;0;0;0;1;0;1;0;0;
2004 22 4;669;39042231457;14;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;670;39042221399;14;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;671;39042221098;14;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;672;39042242007;14;1;0;0;0;0;0;1;1;1;1;0;
2004 22 4;673;39042221404;14;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;674;39041820285;14;0;0;1;0;0;0;0;0;1;0;1;
2004 22 4;675;39042231420;14;0;0;0;0;0;0;1;0;0;0;0;
2004 22 4;676;39042231927;14;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;677;39042231460;14;0;0;0;0;0;0;0;0;0;0;0;
